pincode,area,state,lat,lon,cell_id,geo_source
142044,Fatehgarh Sabrah,Punjab,30.9712,74.7969,31.00_74.75,geonames
142046,Patto Hira Singh,Punjab,30.6251,75.184,30.75_75.25,geonames
142047,Valtoha,Punjab,31.0222,74.9146,31.00_75.00,geonames
142048,Daroli Bhai,Punjab,30.8269,75.0883,30.75_75.00,geonames
142049,Sekha Kalan,Punjab,30.7435,75.1557,30.75_75.25,geonames
142050,Sulhani,Punjab,30.9435,74.9145,31.00_75.00,geonames
142052,Ferozeshah,Punjab,30.9398,74.8151,31.00_74.75,geonames
142053,Killi Chahal,Punjab,30.8233,75.2586,30.75_75.25,geonames
142055,Madheke,Punjab,30.5267,75.2867,30.50_75.25,geonames
142057,Sangatpura,Punjab,30.5977,75.1267,30.50_75.25,geonames
142058,Nasirewala,Punjab,30.8778,75.0738,31.00_75.00,geonames
142060,Kabbar Wacha,Punjab,30.8042,74.8793,30.75_75.00,geonames
143001,Nawan Kot,Punjab,31.5729,75.0058,31.50_75.00,geonames
143002,J.F.Mill,Punjab,31.6029,74.8732,31.50_74.75,geonames
143003,Nodal Delivery Office Amritsar,Punjab,31.6029,74.8732,31.50_74.75,geonames
143005,Guru Nanak Dev University,Punjab,31.6029,74.8732,31.50_74.75,geonames
143006,Kot Atma Ram,Punjab,31.6035,74.909,31.50_75.00,geonames
143007,,Punjab,31.5996,74.9016,31.50_75.00,prefix4
143008,Nangli,Punjab,31.6757,74.8708,31.75_74.75,geonames
143009,Ibban Kalan,Punjab,31.5641,74.8187,31.50_74.75,geonames
143101,Heir,Punjab,31.7237,74.941,31.75_75.00,geonames
143102,Sarangdeo,Punjab,31.7715,74.863,31.75_74.75,geonames
143104,,Punjab,31.6333,74.9842,31.75_75.00,prefix4
143105,Basarke Gillan,Punjab,31.6935,74.8824,31.75_75.00,geonames
143107,Chicha,Punjab,31.6251,74.8231,31.75_74.75,geonames
143108,Rangarh,Punjab,31.6106,74.6032,31.50_74.50,geonames
143109,Bhilowal Pacca,Punjab,31.6513,74.751,31.75_74.75,geonames
143112,Pheruman,Punjab,31.5343,75.1597,31.50_75.25,geonames
143115,Meherbanapura,Punjab,31.5258,75.0261,31.50_75.00,geonames
143116,Akalgarh Dhupaian,Punjab,31.6564,75.1249,31.75_75.00,geonames
143117,Banian,Punjab,31.5809,74.9994,31.50_75.00,geonames
143201,Beas,Punjab,31.6746,74.967,31.75_75.00,geonames
143202,Wadalkalan,Punjab,31.5584,75.2656,31.50_75.25,geonames
143204,D.B.J.Singh,Punjab,31.5764,75.3312,31.50_75.25,geonames
143301,Panjwar,Punjab,31.6175,74.848,31.50_74.75,geonames
143303,Pahuwind,Punjab,31.6481,74.8651,31.75_74.75,geonames
143304,Makhi Kalan,Punjab,31.6049,74.8433,31.50_74.75,geonames
143305,Mari Megha,Punjab,31.614,74.8215,31.50_74.75,geonames
143401,Tarn Taran H.O,Punjab,31.427,75.0451,31.50_75.00,geonames
143409,Thathian Mahantan,Punjab,31.6154,74.9226,31.50_75.00,geonames
143410,Dadeha Sahib,Punjab,31.6372,74.8441,31.75_74.75,geonames
143412,Ratta Gudda,Punjab,31.2817,74.9185,31.25_75.00,geonames
143416,Dhariwal,Punjab,31.3461,74.8223,31.25_74.75,geonames
143419,Manawan,Punjab,31.422,74.7305,31.50_74.75,geonames
143422,Dhunda,Punjab,31.3408,75.124,31.25_75.00,geonames
143501,Nizampura,Punjab,31.7107,74.9583,31.75_75.00,geonames
143502,Jethuwal,Punjab,31.7362,75.0615,31.75_75.00,geonames
143505,Krishna Nagar Batala,Punjab,31.9161,75.2937,32.00_75.25,geonames
143506,Udhanwal,Punjab,31.7328,75.2836,31.75_75.25,geonames
143511,Dharamkot Bagga,Punjab,31.8589,75.2426,31.75_75.25,geonames
143512,Lakhan Kalan,Punjab,31.8949,75.3565,32.00_75.25,geonames
143514,Bhoman,Punjab,31.6759,75.3395,31.75_75.25,geonames
143515,Kishankot,Punjab,31.6656,75.4456,31.75_75.50,geonames
143516,Qadian,Punjab,31.7908,75.3713,31.75_75.25,geonames
143517,Ghorewah,Punjab,31.8645,75.4937,31.75_75.50,geonames
143518,Seikhwan,Punjab,31.8711,75.2845,31.75_75.25,geonames
143519,Sahari,Punjab,31.9539,75.3028,32.00_75.25,geonames
143521,Gurdaspur H.O,Punjab,31.9507,75.3623,32.00_75.25,geonames
143525,Bharial,Punjab,32.1908,75.3642,32.25_75.25,geonames
143526,Galhri,Punjab,32.0789,75.3146,32.00_75.25,geonames
143527,Bharath,Punjab,31.7553,75.3532,31.75_75.25,geonames
143528,Kala Bala -e,Punjab,31.9263,75.4841,32.00_75.50,geonames
143530,Tibri,Punjab,32.016,75.4512,32.00_75.50,geonames
143531,Paniar,Punjab,32.0581,75.4541,32.00_75.50,geonames
143532,Behrampur,Punjab,31.9837,75.2554,32.00_75.25,geonames
143533,Bianpur-e,Punjab,32.026,75.4333,32.00_75.50,geonames
143534,Kathlaur,Punjab,31.951,75.3165,32.00_75.25,geonames
143601,Balkalan,Punjab,31.7677,74.9877,31.75_75.00,geonames
143602,Hardorwal,Punjab,31.902,75.0921,32.00_75.00,geonames
143603,Ramdass,Punjab,31.9694,74.8831,32.00_75.00,geonames
143604,Udhowali Khurd,Punjab,31.9418,75.0384,32.00_75.00,geonames
143605,Dhianpur,Punjab,31.9284,75.06,32.00_75.00,geonames
143606,Chak Sikandar,Punjab,31.7856,74.9102,31.75_75.00,geonames
144000,,Punjab,31.1854,75.5889,31.25_75.50,prefix4
144001,Bazar Shahidan,Punjab,31.2121,75.5684,31.25_75.50,geonames
144002,Civil Secretariate,Punjab,31.2205,75.5572,31.25_75.50,geonames
144003,Model House,Punjab,31.2121,75.5684,31.25_75.50,geonames
144004,Randhawa Masanda,Punjab,31.2054,75.5542,31.25_75.50,geonames
144005,Jalandhar Cantt H.O,Punjab,31.2121,75.5684,31.25_75.50,geonames
144006,P.A.P. Lines Jalandhar Cantt,Punjab,31.2121,75.5684,31.25_75.50,geonames
144007,Ladhewali,Punjab,31.2121,75.5684,31.25_75.50,geonames
144008,Grain Market (Jalandhar),Punjab,31.2121,75.5684,31.25_75.50,geonames
144009,Chogitti,Punjab,31.2121,75.5684,31.25_75.50,geonames
144011,R.E.C. Jalandhar,Punjab,31.1191,75.487,31.00_75.50,geonames
144012,Reru,Punjab,31.1191,75.487,31.00_75.50,geonames
144013,,Punjab,31.1854,75.5889,31.25_75.50,prefix4
144014,,Punjab,31.1854,75.5889,31.25_75.50,prefix4
144020,Jamsher,Punjab,31.2357,75.6186,31.25_75.50,geonames
144021,Basti Bawa Khel,Punjab,31.1796,75.6114,31.25_75.50,geonames
144022,Mithapur,Punjab,31.2121,75.5684,31.25_75.50,geonames
144023,Dakoha,Punjab,31.2121,75.5684,31.25_75.50,geonames
144024,Kot Kalan,Punjab,31.2121,75.5684,31.25_75.50,geonames
144025,Jaitewali,Punjab,31.3766,75.6506,31.50_75.75,geonames
144026,Kalyanpur,Punjab,31.2121,75.5684,31.25_75.50,geonames
144027,Suranussi,Punjab,31.2121,75.5684,31.25_75.50,geonames
144030,Kalra,Punjab,31.4034,75.7919,31.50_75.75,geonames
144032,Kangniwal,Punjab,31.1936,75.6513,31.25_75.75,geonames
144034,Bundala (Jalandhar),Punjab,31.1278,75.643,31.25_75.75,geonames
144037,Pharwala,Punjab,31.0904,75.6822,31.00_75.75,geonames
144039,Talwan,Punjab,31.1379,75.5933,31.25_75.50,geonames
144040,Bhullar,Punjab,31.1569,75.4005,31.25_75.50,geonames
144041,Adarman,Punjab,31.0623,75.4849,31.00_75.50,geonames
144042,Shankar,Punjab,31.1512,75.5238,31.25_75.50,geonames
144043,Birpind,Punjab,31.1749,75.5562,31.25_75.50,geonames
144101,Kotli Than Singh,Punjab,31.4104,75.6611,31.50_75.75,geonames
144102,Najka,Punjab,31.2321,75.5817,31.25_75.50,geonames
144103,Adampur AD,Punjab,31.422,75.7564,31.50_75.75,geonames
144105,Dadupur Garoa,Punjab,31.6151,75.8556,31.50_75.75,geonames
144106,Kotla,Punjab,31.4735,75.7575,31.50_75.75,geonames
144201,Bhatnura Lubana,Punjab,31.4939,75.6526,31.50_75.75,geonames
144202,Miani,Punjab,31.6789,75.5586,31.75_75.50,geonames
144203,,Punjab,31.7332,75.7661,31.75_75.75,prefix4
144204,Saidpur,Punjab,31.6581,75.6456,31.75_75.75,geonames
144205,Dasuya H.O,Punjab,31.646,75.7136,31.75_75.75,geonames
144207,Chipra,Punjab,31.7292,75.7507,31.75_75.75,geonames
144208,Sataur,Punjab,31.6775,75.8296,31.75_75.75,geonames
144209,Dandoh,Punjab,31.7062,75.9111,31.75_76.00,geonames
144210,Bhunga,Punjab,31.6034,75.8604,31.50_75.75,geonames
144211,Sango Katrala,Punjab,31.9805,75.6005,32.00_75.50,geonames
144213,Bhanowal,Punjab,31.7968,75.8077,31.75_75.75,geonames
144214,Abdulapur,Punjab,31.6966,75.7901,31.75_75.75,geonames
144216,Talwara Township,Punjab,31.911,75.8889,32.00_76.00,geonames
144221,Bhagran,Punjab,31.8563,75.7345,31.75_75.75,geonames
144222,Handwal,Punjab,31.831,75.8022,31.75_75.75,geonames
144224,Bringali,Punjab,31.7214,75.8335,31.75_75.75,geonames
144301,Naugajja,Punjab,31.2929,75.5983,31.25_75.50,geonames
144306,Jandwal,Punjab,32.0357,75.6209,32.00_75.50,geonames
144401,Bazar Sarafan Phagwara,Punjab,31.2326,75.7895,31.25_75.75,geonames
144402,Chak Prema,Punjab,31.3202,75.4945,31.25_75.50,geonames
144405,Narur,Punjab,31.2421,75.64,31.25_75.75,geonames
144409,Rurka Khurd,Punjab,31.1248,75.7643,31.00_75.75,geonames
144410,Khaira,Punjab,31.0368,75.8228,31.00_75.75,geonames
144411,Khajurla,Punjab,31.3374,75.4441,31.25_75.50,geonames
144418,Atti,Punjab,31.118,75.7884,31.00_75.75,geonames
144419,Dayalpur (Jalandhar),Punjab,31.0531,75.8628,31.00_75.75,geonames
144421,Sahlon,Punjab,31.0921,76.0376,31.00_76.00,geonames
144422,Urapar,Punjab,31.0912,76.0909,31.00_76.00,geonames
144502,Dhandwar,Punjab,31.1617,75.8769,31.25_76.00,geonames
144503,Bharoli,Punjab,31.2145,75.9247,31.25_76.00,geonames
144504,Langeri Jagirdaran,Punjab,31.1985,75.921,31.25_76.00,geonames
144505,Chak Kalan,Punjab,31.1901,75.9697,31.25_76.00,geonames
144507,Mokandpur,Punjab,31.1186,75.9558,31.00_76.00,geonames
144513,Kamam,Punjab,31.1299,76.0369,31.25_76.00,geonames
144514,Kulam,Punjab,31.1697,76.0908,31.25_76.00,geonames
144516,Bharmazara,Punjab,31.0904,76.1853,31.00_76.25,geonames
144517,Kahlon,Punjab,31.0628,76.11,31.00_76.00,geonames
144520,Binjon,Punjab,31.2893,75.9947,31.25_76.00,geonames
144521,Mehatpur Oladini,Punjab,31.1227,76.1697,31.00_76.25,geonames
144522,Mutton,Punjab,31.3067,75.9207,31.25_76.00,geonames
144526,Gulpur,Punjab,31.1105,76.1612,31.00_76.25,geonames
144527,Ror Mazara,Punjab,31.2828,76.0708,31.25_76.00,geonames
144528,Saleempur,Punjab,31.6479,75.7418,31.75_75.75,geonames
144529,Jassowal,Punjab,31.6259,75.86,31.75_75.75,geonames
144533,Rel,Punjab,30.9919,76.4861,31.00_76.50,geonames
144601,Amrit Bazar(Kapurthala),Punjab,31.3801,75.3811,31.50_75.50,geonames
144602,Rail Coach Factory,Punjab,31.3536,75.3683,31.25_75.25,geonames
144606,Khiranwali,Punjab,31.386,75.2792,31.50_75.25,geonames
144620,Bhulana,Punjab,31.319,75.3491,31.25_75.25,geonames
144621,Begowal,Punjab,31.62,75.5497,31.50_75.50,geonames
144622,Bholath,Punjab,31.5114,75.4852,31.50_75.50,geonames
144625,Kular,Punjab,31.2835,75.3678,31.25_75.25,geonames
144626,Gnqc Sultanpur,Punjab,31.2062,75.2132,31.25_75.25,geonames
144628,Nasirpur,Punjab,31.3174,75.265,31.25_75.25,geonames
144629,Manak,Punjab,31.1335,75.357,31.25_75.25,geonames
144702,Mianwal,Punjab,31.1476,75.2636,31.25_75.25,geonames
144801,Mustafapur,Punjab,31.2753,75.5128,31.25_75.50,geonames
144805,Sarai Khas,Punjab,31.2121,75.5684,31.25_75.50,geonames
145001,Karoli,Punjab,31.9161,75.2937,32.00_75.25,geonames
145002,,Punjab,32.0198,75.3653,32.00_75.25,prefix4
145022,Sarti,Punjab,32.0215,75.4133,32.00_75.50,geonames
145023,Gho,Punjab,31.9799,75.3484,32.00_75.25,geonames
145024,Tharial,Punjab,32.142,75.4493,32.25_75.50,geonames
145025,Jhakholari,Punjab,31.946,75.3182,32.00_75.25,geonames
145026,Datial,Punjab,32.0358,75.3426,32.00_75.25,geonames
145027,Khojeke Chak,Punjab,32.0394,75.3209,32.00_75.25,geonames
145029,Kot,Punjab,32.0775,75.4364,32.00_75.50,geonames
145101,Gurrah,Punjab,31.9568,75.3586,32.00_75.25,geonames
146001,Bahadurpur Chowk,Punjab,31.5344,75.8827,31.50_76.00,geonames
146002,,Punjab,31.5421,75.8996,31.50_76.00,prefix4
146022,Meghowal Ganjyan,Punjab,31.5093,75.8385,31.50_75.75,geonames
146023,Bajwara,Punjab,31.4966,75.9516,31.50_76.00,geonames
146101,Nangal Khurd,Punjab,31.6259,75.86,31.75_75.75,geonames
146102,Jandoli,Punjab,31.6511,75.8449,31.75_75.75,geonames
146104,Bihala,Punjab,31.4316,75.9639,31.50_76.00,geonames
146110,Jahan Khelan,Punjab,31.5131,75.9834,31.50_76.00,geonames
146111,Bhatrana,Punjab,31.4623,75.8422,31.50_75.75,geonames
146112,Rajpur Bhayan,Punjab,31.4178,75.8864,31.50_76.00,geonames
146113,Khadiala,Punjab,31.608,75.7746,31.50_75.75,geonames
147001,Bahera Road Patiala,Punjab,30.3793,76.1644,30.50_76.25,geonames
147002,Urban Estate (Patiala),Punjab,30.3793,76.1644,30.50_76.25,geonames
147003,D C W,Punjab,30.3793,76.1644,30.50_76.25,geonames
147004,Nandpur Kesho,Punjab,30.4562,76.4223,30.50_76.50,geonames
147005,Kalyan,Punjab,30.2958,76.3428,30.25_76.25,geonames
147006,Allowal,Punjab,30.4108,76.3315,30.50_76.25,geonames
147007,Saphera,Punjab,30.3021,76.2994,30.25_76.25,geonames
147021,Kheri Mandlan,Punjab,30.3561,76.5128,30.25_76.50,geonames
147101,Samana,Punjab,30.2126,76.2471,30.25_76.25,geonames
147102,Kakrala,Punjab,30.0608,76.1908,30.00_76.25,geonames
147103,Sanaur,Punjab,30.3018,76.4579,30.25_76.50,geonames
147104,Chinarthal Kalan,Punjab,30.4962,76.3221,30.50_76.25,geonames
147105,Shergarh,Punjab,30.0203,76.1857,30.00_76.25,geonames
147111,Devigarh,Punjab,30.1736,76.4872,30.25_76.50,geonames
147201,Binaheri,Punjab,30.4051,76.1624,30.50_76.25,geonames
147203,Amloh,Punjab,30.3266,76.3213,30.25_76.25,geonames
147301,Mandigobindgarh It,Punjab,30.6515,76.2416,30.75_76.25,geonames
148001,N G M Sangrur,Punjab,30.2298,75.8488,30.25_75.75,geonames
148018,Kandhargarh,Punjab,30.4009,76.0118,30.50_76.00,geonames
148019,Jitwal Kalan,Punjab,30.3742,75.9806,30.25_76.00,geonames
148021,Dehliz Kalan,Punjab,30.2128,75.87,30.25_75.75,geonames
148022,Amargarh (Sangrur),Punjab,30.4891,76.0076,30.50_76.00,geonames
148023,Sangala,Punjab,30.3898,75.8447,30.50_75.75,geonames
148024,Kumbherwal,Punjab,30.3994,75.7872,30.50_75.75,geonames
148025,Changli,Punjab,30.4326,75.6671,30.50_75.75,geonames
148026,Sakraudi,Punjab,30.2339,76.023,30.25_76.00,geonames
148027,Gulhari,Punjab,29.8027,76.042,29.75_76.00,geonames
148028,Jakhepal,Punjab,30.1506,75.8316,30.25_75.75,geonames
148029,Shahpur,Punjab,30.2155,75.9047,30.25_76.00,geonames
148030,Ugrahan,Punjab,30.0428,75.7978,30.00_75.75,geonames
148031,Daska,Punjab,30.1376,75.8415,30.25_75.75,geonames
148033,Hamirgarh,Punjab,30.0665,75.8548,30.00_75.75,geonames
148034,Saron,Punjab,30.3647,75.9305,30.25_76.00,geonames
148035,Chhahar,Punjab,30.0903,75.9685,30.00_76.00,geonames
148100,Ramgarh,Punjab,30.5471,75.4194,30.50_75.50,geonames
148101,Ncc Barnala,Punjab,30.428,75.5239,30.50_75.50,geonames
148102,Bhadaur (Sangrur),Punjab,30.4382,75.4122,30.50_75.50,geonames
148103,Jodhpur,Punjab,30.4018,75.4441,30.50_75.50,geonames
148105,Pandher,Punjab,30.3414,75.5387,30.25_75.50,geonames
148106,Dhadrian,Punjab,30.2246,75.672,30.25_75.75,geonames
148107,Handiaya,Punjab,30.4586,75.5855,30.50_75.50,geonames
148108,Sukhpura Maur,Punjab,30.3075,75.4969,30.25_75.50,geonames
151001,Bathinda H.O,Punjab,30.1826,75.0416,30.25_75.00,geonames
151003,Nfl Bathinda,Punjab,30.1826,75.0416,30.25_75.00,geonames
151004,Bathinda Cantt,Punjab,30.1826,75.0416,30.25_75.00,geonames
151005,Railway Colony (Bathinda),Punjab,30.1769,74.9819,30.25_75.00,geonames
151007,,Punjab,30.1815,75.0297,30.25_75.00,prefix4
151101,Bhucho Mandi,Punjab,30.1876,75.1228,30.25_75.00,geonames
151103,Dhade,Punjab,30.2739,75.2399,30.25_75.25,geonames
151108,Aklia Jalal,Punjab,30.4437,75.2994,30.50_75.25,geonames
151111,Lehra Khanna,Punjab,30.2974,75.176,30.25_75.25,geonames
151201,Goniana Mandi,Punjab,30.3481,74.8841,30.25_75.00,geonames
151202,Kotli,Punjab,30.3939,74.8404,30.50_74.75,geonames
151203,Faridkot Mandi,Punjab,30.4846,74.8746,30.50_74.75,geonames
151204,Mour Suhag,Punjab,30.497,74.7178,30.50_74.75,geonames
151205,Seda Singh Wala,Punjab,30.4707,75.0165,30.50_75.00,geonames
151206,Siryewala,Punjab,30.4599,75.0832,30.50_75.00,geonames
151207,Sibian,Punjab,30.6025,74.9138,30.50_75.00,geonames
151208,Saho Ke,Punjab,30.5833,74.8996,30.50_75.00,geonames
151212,Machaki Kalan,Punjab,30.7018,74.6233,30.75_74.50,geonames
151301,Laleana,Punjab,29.9763,74.9951,30.00_75.00,geonames
151302,Chehlanwali,Punjab,30.0518,75.152,30.00_75.25,geonames
151401,Ghudda,Punjab,30.0603,74.7822,30.00_74.75,geonames
151501,Gobindpura,Punjab,29.989,75.3375,30.00_75.25,geonames
151502,Dodra,Punjab,29.9948,75.635,30.00_75.75,geonames
151503,Tahlian,Punjab,29.9599,75.4101,30.00_75.50,geonames
151504,Hamirgarh Dhaipai,Punjab,30.0965,75.5747,30.00_75.50,geonames
151505,Makha,Punjab,29.9009,75.4082,30.00_75.50,geonames
151506,Malkon,Punjab,29.7976,75.3369,29.75_75.25,geonames
151507,Jhanda Khurd,Punjab,29.667,75.274,29.75_75.25,geonames
151508,Ubha,Punjab,29.9296,75.4287,30.00_75.50,geonames
151509,Kutti Wal Kalan,Punjab,30.1119,75.1312,30.00_75.25,geonames
151510,Balloh,Punjab,29.9577,75.4042,30.00_75.50,geonames
152001,Cantt Railway Station Ferozepu,Punjab,30.8628,74.6316,30.75_74.75,geonames
152002,Bare Ke,Punjab,30.9951,74.6612,31.00_74.75,geonames
152004,Saidanwala,Punjab,30.9364,74.7447,31.00_74.75,geonames
152021,Mallanwala,Punjab,31.0619,74.8228,31.00_74.75,geonames
152022,Pindi,Punjab,30.8605,74.7433,30.75_74.75,geonames
152023,Mamdot,Punjab,30.9379,74.7143,31.00_74.75,geonames
152024,Chak Saidoke,Punjab,30.9492,74.7637,31.00_74.75,geonames
152025,Bariwala,Punjab,30.4955,74.5782,30.50_74.50,geonames
152026,Akalgarh,Punjab,30.4082,74.492,30.50_74.50,geonames
152031,Kauni,Punjab,30.402,74.662,30.50_74.75,geonames
152032,Mahabaddar,Punjab,30.3796,74.4719,30.50_74.50,geonames
152033,Khuranj,Punjab,30.9474,74.7703,31.00_74.75,geonames
152101,Channu,Punjab,30.2709,74.6833,30.25_74.75,geonames
152107,Bhagwanpura,Punjab,30.218,74.4611,30.25_74.50,geonames
152112,Badian,Punjab,30.2486,74.4603,30.25_74.50,geonames
152113,Kandu Khera,Punjab,30.0503,74.5521,30.00_74.50,geonames
152116,Rajanwali,Punjab,30.9492,74.7637,31.00_74.75,geonames
152117,Gobindgarh,Punjab,30.9468,74.7839,31.00_74.75,geonames
152118,Sherewala,Punjab,30.9077,74.7254,31.00_74.75,geonames
152121,Shajrana,Punjab,30.9492,74.7637,31.00_74.75,geonames
152122,Kohrianwali,Punjab,30.9492,74.7637,31.00_74.75,geonames
152123,Fazilka,Punjab,30.9492,74.7637,31.00_74.75,geonames
152124,Ghattianwali Jattan,Punjab,30.9492,74.7637,31.00_74.75,geonames
152128,Killianwali,Punjab,30.9414,74.7595,31.00_74.75,geonames
152132,Usman Khera,Punjab,30.9492,74.7637,31.00_74.75,geonames
160003,Behlana,Chandigarh,30.7465,76.7417,30.75_76.75,geonames
160004,Airforce Highground,Chandigarh,30.7465,76.7417,30.75_76.75,geonames
160005,IBC Chandigarh,Chandigarh,30.7465,76.7417,30.75_76.75,geonames
160007,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160008,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160009,Sector 9 (Chandigarh),Chandigarh,30.7465,76.7417,30.75_76.75,geonames
160013,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160014,Sector 14 (Chandigarh),Chandigarh,30.8709,76.6597,30.75_76.75,geonames
160016,Nodal Delivery Office Chandigarh,Chandigarh,30.7301,76.7815,30.75_76.75,geonames
160021,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160024,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160026,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160031,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160032,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160033,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160038,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160040,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160041,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160043,"District Court Sector-43,Chandigar",Chandigarh,30.708,76.7621,30.75_76.75,geonames
160044,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160046,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160053,,Punjab,30.7395,76.7453,30.75_76.75,prefix4
160054,,Punjab,30.7395,76.7453,30.75_76.75,prefix4
160055,Daon,Punjab,30.8694,76.6153,30.75_76.50,geonames
160056,,Punjab,30.7395,76.7453,30.75_76.75,prefix4
160060,,Punjab,30.7395,76.7453,30.75_76.75,prefix4
160061,,Punjab,30.7395,76.7453,30.75_76.75,prefix4
160066,,Chandigarh,30.7395,76.7453,30.75_76.75,prefix4
160070,,Punjab,30.7395,76.7453,30.75_76.75,prefix4
160079,,Punjab,30.7395,76.7453,30.75_76.75,prefix4
160104,Dhakaoli,Punjab,30.6763,76.7411,30.75_76.75,geonames
170001,,Himachal Pradesh,31.6441,76.8045,31.75_76.75,prefix2
171001,Combermere,Himachal Pradesh,31.1167,77.1684,31.00_77.25,geonames
171002,Khalini,Himachal Pradesh,31.1167,77.1684,31.00_77.25,geonames
171003,AGPO,Himachal Pradesh,31.1192,77.1702,31.00_77.25,geonames
171004,Nabha Estate,Himachal Pradesh,31.1167,77.1684,31.00_77.25,geonames
171005,Summerhill,Himachal Pradesh,31.1152,77.2781,31.00_77.25,geonames
171006,Poabo,Himachal Pradesh,31.0928,77.1229,31.00_77.00,geonames
171007,Thailla,Himachal Pradesh,31.1669,77.1746,31.25_77.25,geonames
171008,Jutogh,Himachal Pradesh,31.1,77.1167,31.00_77.00,geonames
171009,Kasumpti,Himachal Pradesh,31.0769,77.1856,31.00_77.25,geonames
171010,Tara Devi,Himachal Pradesh,31.1781,77.2374,31.25_77.25,geonames
171011,Chanog,Himachal Pradesh,31.1616,77.0922,31.25_77.00,geonames
171012,Dhalli,Himachal Pradesh,31.0946,77.2625,31.00_77.25,geonames
171013,Mehli,Himachal Pradesh,31.1781,77.2374,31.25_77.25,geonames
171014,Kanda,Himachal Pradesh,31.1214,77.1455,31.00_77.25,geonames
171102,Ganagughat,Himachal Pradesh,31.0569,76.936,31.00_77.00,geonames
171201,Sariun,Himachal Pradesh,31.1375,77.3975,31.25_77.50,geonames
171202,Baghar,Himachal Pradesh,31.1084,77.5071,31.00_77.50,geonames
171204,Panog,Himachal Pradesh,31.1424,77.5812,31.25_77.50,geonames
171205,Dhar,Himachal Pradesh,31.0455,77.5447,31.00_77.50,geonames
171206,Solang,Himachal Pradesh,31.1005,77.7332,31.00_77.75,geonames
171207,Kansakoti,Himachal Pradesh,31.2121,77.6569,31.25_77.75,geonames
171219,Anandpur,Himachal Pradesh,31.1597,77.4995,31.25_77.50,geonames
171220,Kiar,Himachal Pradesh,31.1066,77.3912,31.00_77.50,geonames
171222,Sandhu,Himachal Pradesh,31.1804,77.4564,31.25_77.50,geonames
171301,Chaba,Himachal Pradesh,31.2509,77.2157,31.25_77.25,geonames
172001,Luhri,Himachal Pradesh,31.311,77.6122,31.25_77.50,geonames
172023,Jadoli,Himachal Pradesh,31.4314,77.5725,31.50_77.50,geonames
172024,Bhareri,Himachal Pradesh,31.3152,77.432,31.25_77.50,geonames
172026,Anni,Himachal Pradesh,31.5013,77.4032,31.50_77.50,geonames
172029,Jar,Himachal Pradesh,31.3059,77.4293,31.25_77.50,geonames
172033,Nither,Himachal Pradesh,31.384,77.4902,31.50_77.50,geonames
172034,Bonda,Himachal Pradesh,31.197,77.6324,31.25_77.75,geonames
172101,Labana,Himachal Pradesh,31.3636,77.9009,31.25_78.00,geonames
172104,Chagaon,Himachal Pradesh,31.5225,78.0935,31.50_78.00,geonames
172107,Khawangi,Himachal Pradesh,31.5586,78.2755,31.50_78.25,geonames
172201,Kushwa,Himachal Pradesh,31.3956,77.6803,31.50_77.75,geonames
